x1,x2,x3,x10,x12,x13,x15,x16,x18,x19,x20,x24,x26,x27,x28,x29,x36,x39,x40,x41,y
95,65,7,0,16,38,21,47,19,7,9,5,7,1,369,33,4,0,0,3,1
121,163,2,0,0,25,36,28,11,12,92,10,4,0.75,1,427,5,0,0,3,1
8,14,2,0,0,0,0,0,0,0,7,1,3,12,166,1,0,0,0,3,1
75,77,28,3,1,16,12,11,1,26,49,4,5,1,45,46,3,1,0,3,1
41,19,6,0,0,17,17,24,8,7,1,8,3,0.67,26,50,2,0,0,3,1
110,50,5,1,0,39,42,26,0,2,6,1,5,0.8,30,39,3,3,2,3,1
97,85,11,1,0,42,38,50,12,7,80,11,6,1,28,32,5,2,2,3,1
3,6,0,0,0,0,0,0,0,0,0,4,6,1,42,1,0,0,0,3,1
76,53,1,1,0,45,40,50,9,2,0,8,6,1,50,22,5,5,0,3,1
79,103,16,2,0,41,32,40,26,12,6,6,5,44.2,13,17,2,1,3,3,1
129,168,10,0,0,25,10,24,9,14,68,6,7,0.86,18,26,6,0,0,3,1
78,50,2,6,0,34,27,34,11,1,17,0,5,1.2,35,22,4,2,2,3,1
71,66,5,2,0,36,18,43,35,4,4,8,3,0.67,26,32,2,1,1,3,1
66,25,2,2,0,29,20,49,18,3,0,6,5,1.4,13,14,1,2,1,3,1
33,10,2,1,0,17,8,23,6,2,0,6,3,0.67,14,31,2,1,0,3,1
116,137,15,2,0,69,49,58,11,27,66,7,4,1,11,196,5,1,3,3,1
142,160,9,3,5,59,35,42,35,18,31,15,5,0.8,26,47,3,4,2,5,1
35,29,2,0,868,0,0,0,7,7,19,0,4,1.25,66,14,4,0,0,5,1
37,30,6,0,0,21,11,13,9,15,4,4,3,1.33,80,21,2,0,0,5,1
28,26,6,0,0,8,11,12,0,8,20,4,3,1.67,56,4,3,0,0,5,1
70,42,2,0,0,29,66,42,9,3,50,4,5,1.2,35,34,4,0,0,6,1
145,109,5,5,0,55,43,46,46,10,25,8,9,1,22,15,6,9,3,6,1
120,116,15,1,0,35,27,44,32,15,25,21,8,0.88,11,49,4,1,4,4,1
129,136,18,0,72,34,15,41,37,36,51,24,7,1,23,31,9,0,0,4,1
89,80,18,2,0,39,59,48,3,23,8,25,5,0.8,50,28,5,1,0,4,1
134,119,19,4,0,37,138,59,14,19,98,6,5,1,1,125,5,1,0,5,1
156,103,26,2,240,62,58,95,39,67,62,18,8,0.88,19,65,13,2,1,5,1
47,96,15,1,0,0,19,11,15,14,5,5,5,1,45,87,2,1,2,5,1
171,137,9,1,149,36,28,81,28,35,133,30,7,1,371,67,15,1,0,4,1
80,75,6,0,2,26,46,47,1,11,41,16,4,0.75,22,306,8,0,0,4,1
72,43,5,3,0,55,70,56,7,16,8,14,6,1.17,21,53,4,1,4,4,1
76,108,10,0,1,0,57,25,6,30,43,7,7,0.86,71,47,8,0,0,5,1
170,117,4,2,0,79,77,170,60,4,72,8,5,0.8,31,76,5,2,2,5,1
51,41,6,0,0,25,23,26,21,3,0,3,4,1.25,59,26,2,0,0,6,1
64,48,3,1,0,26,14,23,9,2,7,2,4,1.5,13,19,1,1,0,6,1
65,67,12,2,0,34,66,39,5,12,16,13,5,0.8,12,32,3,2,1,6,1
80,41,9,7,3,39,67,35,6,15,13,12,7,0.86,24,21,7,2,1,6,1
41,17,0,0,0,25,13,12,9,0,0,6,5,1,59,16,3,0,0,3,1
115,75,4,1,1,34,15,74,12,16,35,4,5,0.8,23,33,7,1,0,3,1
89,75,7,2,0,34,36,41,13,4,5,8,7,1,26,13,5,3,1,3,1
128,77,3,1,117,75,118,63,21,19,29,16,6,0.83,18,203,9,1,0,3,1
98,75,6,1,0,41,22,50,29,6,3,9,7,0.86,49,23,5,2,0,3,1
50,20,0,0,0,34,28,50,8,17,16,3,4,1.5,18,75,4,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,3,1
67,45,10,0,19,48,38,45,21,19,22,16,5,0.8,369,67,7,0,0,3,1
56,73,12,1,0,27,5,14,3,28,8,19,6,37.83,19,18,7,2,1,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
4,7,0,0,0,0,0,0,0,0,0,0,3,1,116,2,0,0,0,4,1
49,58,8,2,0,19,14,20,30,12,2,10,4,1.5,16,20,2,1,1,4,1
14,32,2,0,0,0,0,0,6,1,1,0,1,0,188,1,0,0,0,4,1
2,5,1,0,0,0,0,0,0,0,0,0,2,0.5,158,2,0,0,0,4,1
90,66,10,2,3,35,43,42,14,20,25,14,8,0.88,26,49,5,4,1,4,1
151,146,6,3,2,45,77,38,5,37,34,13,5,0.8,25,217,7,1,2,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,4,1
81,29,1,0,0,34,22,37,24,0,0,3,7,1,11,9,5,0,0,3,1
31,5,0,0,0,27,48,41,0,4,2,0,2,0.5,24,72,0,0,0,3,1
128,120,5,1,0,68,16,48,30,4,14,24,6,0.83,27,33,6,1,2,4,1
151,144,13,1,619,38,21,49,41,46,16,20,6,1.17,18,37,5,4,3,4,1
89,71,2,1,1,28,44,39,2,4,17,9,4,1.5,20,152,2,1,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,3,1
172,285,16,3,1240,36,10,26,20,52,53,2,7,1,376,67,2,0,0,3,1
214,164,11,1,12,92,61,106,39,27,41,12,8,0.88,23,59,8,2,0,3,1
135,149,20,2,9,34,17,29,50,32,40,24,6,0.83,71,28,5,0,1,3,1
16,14,2,0,0,0,12,8,0,2,5,0,2,2,144,14,1,0,3,3,1
83,55,3,0,0,34,20,43,18,4,0,4,6,0.83,83,28,4,0,0,3,1
67,43,7,0,0,28,18,30,42,2,4,5,5,1.4,42,27,3,0,3,3,1
70,27,8,0,0,34,21,27,12,9,18,15,7,1,14,14,4,0,0,3,1
3,17,7,1,0,0,0,0,0,27,2,0,3,1.33,96,11,0,2,1,3,1
96,77,3,1,0,21,38,44,7,3,72,7,4,0.75,20,69,4,1,1,3,1
50,28,7,0,0,21,14,11,22,7,2,0,3,0.67,81,15,2,0,0,3,1
65,63,1,2,0,34,50,55,1,10,11,2,6,0.83,24,30,8,4,0,5,1
0,7,0,0,0,13,9,7,0,4,5,0,2,0.5,128,14,2,0,0,5,1
0,13,0,0,0,0,0,0,0,2,1,0,1,0,128,4,0,0,0,5,1
75,76,17,0,0,19,43,40,15,10,25,8,4,0.75,18,182,2,0,1,5,1
82,90,6,1,0,17,10,24,13,11,43,2,4,1.75,49,95,4,2,1,5,1
23,25,7,0,0,0,0,0,0,2,2,0,4,1.25,35,18,1,0,1,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,3,3,1
72,30,3,2,0,38,16,42,24,10,0,7,3,2,22,32,4,2,1,3,1
151,172,15,16,1074,34,14,43,14,31,68,0,7,2.29,18,25,7,1,10,3,1
61,58,17,0,0,34,34,57,13,16,17,4,6,1.33,17,32,5,0,0,3,1
56,89,30,2,0,0,0,0,0,13,70,6,5,0.8,5,284,4,1,0,3,1
55,74,5,0,0,0,28,24,5,7,20,6,3,0.67,25,58,2,0,0,3,1
59,77,0,2,0,0,2,0,0,16,74,1,5,0.8,22,81,7,2,2,3,1
69,51,9,0,0,31,15,38,2,11,17,6,3,1.67,0,235,6,0,0,3,1
121,125,15,0,20,9,58,38,3,31,70,1,5,0.8,26,38,8,0,0,5,1
264,253,16,3,3811,74,45,81,73,99,90,20,5,0.8,28,85,9,9,6,5,1
0,9,0,0,0,25,33,42,1,5,0,7,2,1.5,57,30,3,0,0,5,1
76,108,5,1,38,31,11,19,12,6,30,2,6,1.17,22,8,1,1,5,5,1
20,41,0,0,40,0,0,0,0,0,1,6,5,0.8,82,32,4,0,0,5,1
79,42,3,1,0,34,30,64,12,5,19,16,7,1,26,8,5,0,0,5,1
81,32,2,0,0,123,13,12,15,8,4,0,4,1.5,39,192,5,0,0,4,1
50,25,9,0,0,32,83,20,2,2,3,6,4,0.75,17,91,3,0,0,4,1
53,61,1,1,0,13,70,38,3,8,30,1,3,1,24,78,6,2,4,4,1
65,31,2,1,0,46,21,26,15,2,1,2,5,1.4,70,14,1,3,0,4,1
139,72,19,0,803,41,69,87,42,72,85,8,6,1,50,78,1,0,4,4,1
71,40,8,0,0,34,84,46,7,1,1,7,6,1.17,11,13,4,0,0,5,1
124,88,7,1,18,51,13,38,32,13,4,14,6,0.83,72,130,8,4,0,5,1
143,244,38,1,1,12,78,41,163,19,76,21,14,7.79,23,14,8,1,0,4,1
104,40,10,1,0,102,54,96,28,17,5,13,6,0.83,25,21,3,1,0,4,1
21,18,1,0,0,8,3,1,3,1,14,0,3,1.67,59,9,1,0,0,4,1
34,23,1,0,0,15,13,13,3,2,1,3,4,1.25,59,7,1,0,0,4,1
102,64,12,2,0,58,47,73,2,4,13,12,6,1,24,15,3,2,1,4,1
113,85,4,1,224,41,21,50,15,23,42,9,4,1.75,20,77,2,3,2,4,1
86,71,5,0,0,31,20,21,14,2,23,5,5,1.4,373,44,3,0,0,4,1
11,12,3,0,0,0,0,0,0,4,1,0,1,0,181,3,0,0,0,4,1
9,7,1,0,0,0,0,0,0,2,0,0,3,1.67,160,2,1,0,0,4,1
29,16,3,0,0,52,12,14,0,9,10,1,3,2,71,13,1,0,2,4,1
111,109,7,2,0,43,42,56,12,11,14,15,7,0.86,14,120,5,1,2,4,1
2,4,1,3,0,0,0,0,1,0,0,0,8,41.63,22,1,0,0,0,5,1
264,233,4,2,0,92,57,140,39,7,107,27,5,1.2,21,190,7,1,3,5,1
209,199,30,0,784,63,27,84,86,102,82,16,5,1.2,23,71,7,0,0,5,1
215,222,8,4,57,81,41,86,50,28,88,20,8,0.88,23,78,7,6,4,5,1
22,7,2,0,0,18,10,18,3,4,0,6,5,1.4,367,20,1,0,0,5,1
65,53,5,0,0,26,76,39,10,13,34,1,3,0.67,118,59,4,0,0,5,1
87,84,9,0,0,0,0,0,8,79,34,1,3,1,23,551,7,0,4,5,1
144,160,12,0,0,74,28,43,25,17,4,8,8,0.88,380,16,4,0,0,6,1
43,39,3,0,0,9,7,13,2,3,8,0,6,1,40,6,4,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,4,1
76,43,5,1,0,45,11,29,12,5,11,0,6,0.83,22,18,4,2,4,4,1
92,105,8,0,0,41,18,40,30,12,1,5,4,0.75,29,190,3,0,0,4,1
78,85,5,2,0,40,36,15,6,6,15,3,5,0.8,51,74,3,1,0,4,1
21,29,7,0,0,4,28,2,11,6,0,0,3,1.33,80,18,1,0,0,4,1
38,16,0,0,0,17,20,12,9,0,0,1,3,1,88,13,2,0,0,4,1
62,48,7,0,0,28,24,38,22,11,5,18,4,0.75,25,39,5,0,0,5,1
79,81,22,2,319,0,31,57,38,10,1,14,5,1,43,13,3,2,0,6,1
226,247,25,1,116,31,211,87,15,38,194,24,5,1,15,54,9,2,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,2,2,1
79,83,1,0,39,0,18,21,17,1,5,10,6,1.17,3,12,3,0,0,2,1
177,179,23,0,1143,48,28,45,26,23,205,23,8,0.88,374,62,12,0,0,2,1
86,76,8,1,9,25,24,35,0,26,28,8,5,1,22,61,3,2,0,2,1
94,58,1,0,3,36,43,73,1,14,19,0,6,0.83,82,220,9,0,0,2,1
134,112,27,0,0,42,14,44,19,66,46,19,7,0.86,49,116,10,0,0,2,1
175,156,16,1,822,37,96,79,14,42,265,32,4,0.75,19,92,6,1,1,2,1
129,77,6,0,13,48,142,63,21,19,19,14,5,1,373,68,6,0,0,2,1
164,224,109,6,0,0,85,48,17,29,74,7,10,3.9,23,61,6,2,0,2,1
94,62,2,2,0,35,43,66,18,1,0,0,5,0.8,25,17,4,2,2,2,1
13,8,1,0,0,9,1,1,9,1,0,0,2,1.5,104,5,1,0,0,2,1
29,18,5,0,0,17,21,14,0,5,8,4,3,0.67,136,4,2,0,0,2,1
130,109,8,12,27,34,39,24,14,36,52,5,7,0.86,24,64,10,6,17,2,1
6,6,0,0,0,0,0,0,0,0,0,0,3,1.67,58,1,0,0,0,2,1
96,97,9,1,0,43,27,49,27,26,2,7,5,0.8,21,19,3,2,2,2,1
26,30,4,2,0,0,0,0,13,13,2,0,5,0.8,17,23,2,3,2,2,1
28,29,4,0,0,10,4,11,21,5,4,0,2,3.5,367,18,2,0,0,2,1
92,105,8,2,758,0,0,6,9,27,32,0,5,1,25,182,6,2,0,2,1
39,20,0,0,0,17,13,18,0,2,15,6,3,0.67,26,53,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,2,2,1
203,151,32,0,74,77,46,80,71,44,35,22,8,0.88,2,339,6,0,0,6,1
3,3,0,0,0,0,0,0,0,0,0,0,2,0.5,165,1,0,0,0,4,1
105,86,10,1,0,43,53,53,20,7,37,16,5,1,28,31,4,2,1,4,1
28,28,3,0,0,2,7,0,6,1,4,3,5,1.4,12,40,3,0,0,4,1
85,80,5,0,11,25,22,31,18,17,16,13,7,0.86,37,29,5,0,0,4,1
65,40,2,2,0,34,31,23,11,6,33,1,6,15.5,50,10,4,2,0,4,1
18,40,4,0,34,0,0,1,3,8,1,0,3,2.33,369,11,0,0,0,4,1
3,6,3,0,0,0,0,0,0,1,2,0,2,2,88,6,0,0,0,4,1
69,26,4,0,0,9,73,47,6,0,24,7,5,1.4,369,243,5,0,0,3,1
33,53,3,3,0,9,3,6,10,2,9,1,5,3.4,25,6,0,2,1,3,1
153,204,27,6,0,34,62,59,13,52,58,15,8,1,26,77,10,1,1,3,1
229,280,22,0,0,33,40,64,21,43,124,11,11,1.55,24,49,11,0,0,4,1
77,66,2,0,0,30,23,36,15,5,3,7,7,1,380,36,3,0,0,4,1
2,28,3,3,0,0,0,0,11,2,5,0,4,21,75,1,0,2,0,3,1
36,15,3,0,0,10,46,41,9,5,0,1,3,0.67,43,54,1,0,2,3,1
102,85,12,3,0,59,28,62,15,10,4,4,5,1,17,20,2,3,1,3,1
61,41,4,0,0,25,14,19,16,13,35,4,5,1,17,7,3,0,0,3,1
73,67,8,1,0,50,42,71,9,6,6,8,4,1,19,59,3,1,0,3,1
147,111,3,2,14,47,76,64,26,9,52,11,5,1.4,16,191,6,4,0,3,1
27,32,3,0,0,0,2,0,50,11,2,0,5,1.4,371,15,3,0,0,3,1
74,40,0,1,42,44,31,20,12,7,4,10,4,1.5,20,19,3,2,1,3,1
118,92,14,2,321,51,44,46,20,23,41,13,7,1,16,54,6,6,4,3,1
28,28,3,1,0,8,3,7,9,6,0,1,4,1.25,61,5,2,0,1,3,1
64,64,8,4,0,20,28,14,2,5,19,5,6,1.5,42,15,2,6,1,3,1
81,65,11,2,0,17,20,29,44,34,13,5,5,0.8,24,26,5,6,2,3,1
0,0,0,0,0,0,0,0,0,0,0,4,3,1,37,1,0,0,0,3,1
71,46,17,0,0,18,80,55,0,29,21,12,7,0.86,39,19,7,0,0,3,1
4,4,2,0,0,0,0,0,5,3,1,2,2,1,143,30,1,0,0,3,1
190,139,28,0,0,53,59,50,17,31,48,16,5,0.8,22,101,8,0,0,3,1
32,28,2,0,0,9,14,12,3,3,0,6,3,1.67,370,17,2,0,0,3,1
124,54,12,2,0,34,60,97,31,17,9,19,5,0.8,5,40,6,2,4,3,1
138,103,15,0,14,118,17,28,30,22,49,19,6,1,375,24,5,0,0,3,1
77,52,0,0,0,47,20,25,13,0,1,4,4,0.75,375,33,2,0,0,3,1
74,75,14,12,1423,9,1,1,10,21,43,11,5,1,29,59,4,3,4,6,1
140,117,11,0,0,66,87,63,33,3,8,7,7,0.86,34,23,6,0,0,6,1
118,110,5,2,0,56,56,47,6,4,30,7,6,1.17,19,63,6,3,1,1,1
150,167,16,8,201,36,20,43,52,39,66,3,6,1,37,51,9,4,1,1,1
68,42,7,0,0,34,8,4,16,23,13,0,3,1,46,81,1,0,3,1,1
52,35,10,1,0,25,24,37,12,10,18,6,4,45.25,27,197,3,1,0,1,1
1565,2481,1266,78,3222,31,100,50,45,995,1456,91,102,2.26,67,50,0,1,0,1,1
340,533,382,806,534,20,12,19,14,254,131,11,84,1.83,73,7,0,28,0,1,1
0,49,5,47,0,0,0,0,0,0,4,0,41,3.1,165,1,0,20,2,1,1
70,43,1,0,0,36,53,39,23,4,0,4,5,1.4,373,18,4,0,0,1,1
63,54,12,0,9,75,57,35,22,22,19,9,7,1,374,22,3,0,0,1,1
27,28,5,4,0,0,0,3,2,12,0,9,6,1.17,16,43,3,2,3,1,1
52,135,7,1,0,15,10,8,10,17,26,1,4,0.75,107,35,4,1,1,1,1
68,58,7,2,0,42,40,30,48,36,5,1,6,1.17,48,15,1,1,1,1,1
107,83,4,1,0,110,46,79,18,4,17,9,6,0.83,18,77,2,1,2,1,1
126,89,9,0,1,34,59,37,0,8,77,29,5,0.8,21,121,3,0,2,1,1
62,17,1,0,0,40,57,38,6,0,6,7,4,1,85,25,2,0,0,1,1
144,158,9,2,11,34,93,74,19,12,92,11,7,1,17,32,6,1,1,1,1
0,0,0,5,0,0,0,0,0,0,0,0,3,2,74,1,0,1,1,1,1
29,39,1,0,0,13,21,7,6,4,0,0,3,2.33,372,15,3,0,0,1,1
121,80,2,2,0,66,111,69,23,9,45,8,5,1.2,2,19,5,2,2,1,1
113,148,15,1,0,45,50,48,19,5,40,5,8,0.88,17,140,6,2,0,1,1
136,118,11,0,16,51,71,65,30,24,41,3,6,1.17,378,30,6,0,0,1,1
134,109,15,8,0,51,36,54,23,44,31,2,4,1,122,100,14,2,3,1,1
94,67,2,0,0,43,30,47,46,4,0,15,7,1,373,19,5,0,0,1,1
52,33,4,1,0,58,53,44,7,6,9,6,6,1,26,111,3,2,0,1,1
16,7,0,0,0,9,2,1,3,0,0,0,3,1.67,66,1,0,0,1,1,1
55,21,2,3,0,27,21,22,12,2,1,1,5,1,26,30,3,5,2,1,1
52,83,16,0,0,0,0,0,10,2,11,0,6,1.33,92,19,0,0,0,1,1
76,46,3,0,0,25,172,37,13,1,3,3,6,1.17,373,50,2,0,0,1,1
63,43,12,0,3,34,62,47,8,9,13,11,4,1.75,372,31,4,0,0,1,1
16,7,2,0,0,0,6,3,0,2,2,0,3,0.67,4,7,1,0,0,1,1
43,57,24,1,0,9,1,3,12,17,59,0,5,1,28,6,3,1,1,1,1
42,58,23,2,0,0,0,1,24,17,44,10,5,1,24,48,3,2,0,1,1
102,63,4,9,138,48,29,51,21,8,44,8,6,0.83,22,28,4,3,1,1,1
86,70,11,2,0,75,31,59,15,16,30,3,5,0.8,48,32,5,0,1,1,1
104,70,22,0,0,27,17,28,27,16,49,9,6,1.17,375,271,6,0,0,1,1
4,8,1,0,0,0,0,0,0,1,0,0,2,1.5,115,2,0,0,0,1,1
21,9,3,0,0,9,10,9,6,3,0,0,3,1.67,69,3,1,0,0,1,1
22,31,5,0,0,0,1,1,3,2,17,0,3,1.67,56,3,1,0,0,1,1
56,38,0,0,0,43,41,22,5,2,7,3,2,1.5,72,82,3,0,0,1,1
77,99,10,1,0,25,44,35,0,10,8,9,4,1.75,15,29,2,2,0,1,1
483,560,33,14,2242,213,106,157,76,84,100,54,6,0.83,17,96,9,5,17,1,1
54,58,7,2,0,40,8,3,3,6,11,0,4,1.25,80,86,2,2,1,1,1
30,44,5,1,0,0,0,0,0,17,17,0,5,1.2,22,6,2,0,0,1,1
158,195,23,2,2,88,154,42,6,35,49,5,7,1,17,74,4,6,5,1,1
48,47,5,0,0,35,36,38,0,6,13,4,7,2.86,18,12,5,0,0,1,1
9,12,4,0,0,0,0,0,3,1,0,0,3,1,119,2,1,0,0,1,1
18,9,1,0,0,9,5,8,7,5,0,2,5,1.2,38,5,1,0,0,1,1
52,57,1,0,0,24,30,10,9,7,2,5,4,1.25,62,45,2,0,0,1,1
15,25,6,0,0,0,13,0,1,13,0,0,2,2,82,18,2,0,0,1,1
75,41,10,0,2,36,61,34,5,41,23,0,5,1,57,43,8,0,0,1,1
46,51,5,2,8,17,18,32,0,13,23,4,4,1.25,11,11,4,0,2,1,1
63,79,21,3,0,27,29,31,2,33,12,1,8,1.38,26,12,3,1,0,1,1
95,81,28,0,0,50,42,32,9,15,36,15,8,0.88,21,7,5,0,0,1,1
11,12,0,0,0,0,2,0,0,1,1,0,3,2.33,23,6,1,0,0,1,1
73,43,3,2,0,34,18,49,20,6,8,3,5,1,13,15,2,1,2,1,1
7,15,2,0,0,0,0,0,0,0,9,0,4,1,29,1,0,0,2,1,1
18,19,6,0,0,0,9,8,0,2,6,1,3,0.67,128,2,1,0,0,1,1
43,32,3,0,0,9,32,26,1,3,19,3,3,0.67,128,32,3,0,0,1,1
12,75,1,1,0,0,0,0,0,0,1,0,2,0.5,15,27,0,0,1,1,1
90,83,21,0,0,56,45,26,0,19,25,8,5,1.2,41,156,3,0,2,1,1
3,18,1,0,0,0,0,0,0,2,1,0,1,0,85,4,0,0,0,1,1
164,138,16,5,0,39,182,122,12,33,86,15,6,1.17,14,96,10,2,3,1,1
101,53,7,0,0,54,24,31,19,31,20,4,3,0.67,111,283,4,0,0,1,1
94,25,9,0,0,34,43,32,27,19,50,16,2,0.5,42,67,6,0,0,1,1
12,18,0,0,0,87,26,27,0,1,1,2,2,2,32,26,2,0,0,1,1
40,966,7,0,106,0,0,0,1,9,23,1,5,0.8,52,123,3,0,0,1,1
70,73,14,0,0,0,55,24,2,26,31,3,4,0.75,22,60,4,0,0,1,1
15,23,6,0,0,0,0,0,14,5,1,0,3,0.67,105,6,2,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1
243,202,20,5,629,84,73,106,51,66,55,19,8,0.88,14,72,10,3,8,4,1
165,142,11,4,270,43,15,81,28,38,76,0,5,0.8,1,43,7,1,2,4,1
135,111,20,1,0,81,51,39,46,42,28,18,5,0.8,27,109,5,2,1,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,157,1,0,0,0,4,1
73,23,7,0,0,43,40,58,16,18,2,22,5,1.2,16,75,5,0,0,4,1
1,2,1,0,0,0,0,0,0,1,1,0,2,1,136,2,0,0,0,4,1
160,217,44,1,0,33,19,39,17,35,247,39,6,0.83,17,33,6,3,1,4,1
90,79,9,11,94,11,10,16,32,78,25,0,5,0.8,50,165,2,2,3,4,1
60,57,8,0,2,36,26,32,21,18,12,0,5,13.8,2,93,0,0,0,5,1
153,204,6,0,0,48,41,50,19,14,53,19,7,1,13,59,4,0,0,5,1
104,129,5,1,0,43,31,45,15,20,26,13,8,1.13,8,24,6,2,0,5,1
42,97,20,3,29,9,10,14,8,9,34,2,4,0.75,15,90,4,1,2,3,1
5,37,8,5,0,0,0,0,3,0,5,0,2,5,234,2,0,1,1,3,1
51,59,3,1,140,0,23,21,5,0,44,6,6,1,24,15,2,2,0,3,1
3,30,6,4,0,0,0,0,15,2,4,0,1,0,25,245,0,4,3,3,1
195,153,43,0,0,34,358,82,16,45,113,54,6,0.83,14,230,10,0,0,3,1
84,111,25,2,4,16,24,19,8,19,49,13,6,0.83,30,232,7,3,0,3,1
95,57,7,2,0,48,18,56,13,20,24,7,5,1,26,58,5,3,0,3,1
39,23,4,0,0,31,20,29,6,12,32,2,3,1,59,63,2,0,0,3,1
40,31,7,1,0,8,13,21,8,5,23,2,4,0.75,20,8,3,2,1,3,1
73,29,6,0,0,49,16,59,18,12,17,12,5,0.8,37,36,5,0,0,3,1
14,18,0,0,0,0,0,0,0,2,10,4,3,1.33,68,20,3,0,0,3,1
43,37,1,0,0,25,18,13,9,3,8,1,2,1,67,156,2,0,0,3,1
62,39,1,0,0,39,36,33,6,1,9,1,7,0.86,379,11,6,0,0,3,1
86,51,0,0,0,43,137,75,5,17,35,4,5,1.2,380,43,6,0,0,3,1
31,8,2,2,0,112,92,94,4,22,10,0,5,1.2,22,139,3,3,4,3,1
61,58,15,0,274,13,24,18,14,18,30,6,5,66.6,45,15,8,0,0,2,1
126,136,18,8,0,33,25,33,1,34,53,4,12,6.67,20,31,4,1,0,2,1
94,83,6,2,0,46,16,42,35,12,0,9,7,2,45,17,3,2,3,2,1
10,21,2,0,0,0,0,0,3,0,4,0,3,1.67,69,1,1,0,0,2,1
141,71,6,2,0,82,34,38,32,7,29,3,5,0.8,25,62,4,2,3,2,1
97,107,1,2,619,0,58,37,0,14,40,3,4,1.75,15,284,6,2,5,2,1
79,39,2,3,118,75,61,43,12,8,78,15,6,1,45,80,5,1,0,2,1
83,38,5,2,0,62,68,52,23,5,0,32,6,0.83,18,15,2,2,2,2,1
126,101,14,2,0,26,65,46,3,4,4,5,6,1,20,64,3,2,2,2,1
37,50,6,0,104,0,0,4,0,12,5,0,4,1.25,56,150,1,0,0,2,1
130,139,5,2,0,38,17,47,32,9,8,6,6,1,15,52,5,1,0,2,1
118,80,32,0,0,66,87,62,14,31,46,18,6,0.83,19,77,5,0,0,2,1
66,67,12,2,0,33,33,24,11,14,14,2,5,0.8,25,43,4,1,0,2,1
102,112,20,1,0,31,42,30,12,27,82,0,6,1,74,20,1,2,4,2,1
81,54,14,3,0,46,31,51,15,16,13,8,5,1.2,21,37,4,1,0,2,1
43,26,3,0,0,32,27,36,3,5,2,4,3,1,23,30,3,0,0,2,1
209,174,14,0,41,41,43,76,20,42,324,3,5,0.8,27,115,12,0,0,2,1
50,45,6,0,0,8,34,30,6,6,21,5,4,1.25,18,12,3,0,0,2,1
44,24,0,0,0,25,99,40,1,0,4,2,3,0.67,26,48,2,0,0,2,1
97,45,11,0,1,51,57,49,12,22,8,1,5,0.8,18,191,4,0,0,2,1
100,76,7,2,0,47,20,52,13,4,10,13,5,1.4,17,59,3,2,3,5,1
155,145,7,1,0,74,22,43,23,15,55,15,5,0.8,22,41,5,2,3,5,1
47,86,2,0,0,28,5,1,1,5,35,1,2,1,48,183,1,0,2,5,1
84,62,3,0,26,53,19,12,14,23,49,0,6,1.17,378,226,6,0,0,5,1
82,30,0,1,0,47,22,34,15,0,1,1,5,0.8,22,10,3,4,0,2,1
56,77,23,0,12,0,0,8,74,47,71,6,6,0.83,17,52,7,0,0,2,1
32,35,7,2,6,0,0,0,3,3,4,14,5,1,18,18,5,1,0,2,1
79,33,3,0,76,64,22,48,23,14,10,1,5,1.4,19,19,6,0,0,2,1
86,42,0,0,0,35,27,28,25,2,0,12,6,0.83,70,17,5,0,0,2,1
66,39,2,1,0,25,9,36,11,1,0,6,4,0.75,20,11,2,3,1,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,2,1
126,69,22,2,0,48,76,107,33,9,43,7,7,0.86,42,29,10,3,3,2,1
135,134,8,3,128,53,42,28,17,25,35,11,5,0.8,24,55,7,5,5,2,1
3,9,2,1,0,0,0,0,16,1,1,0,3,0.67,122,1,0,1,0,2,1
4,8,1,0,0,0,0,0,3,14,0,0,1,0,176,4,0,0,0,2,1
33,25,3,2,0,26,29,23,11,5,1,5,3,1,50,115,2,1,1,2,1
84,63,12,0,0,57,40,36,14,12,14,9,5,0.8,83,96,5,0,0,2,1
133,91,7,1,819,44,129,60,15,27,23,10,6,1.17,12,47,7,8,1,2,1
102,27,0,0,0,61,107,48,1,0,0,10,5,0.8,23,124,3,0,0,2,1
97,54,7,0,0,36,28,57,58,5,11,6,6,0.83,54,14,5,0,0,2,1
81,83,9,0,0,18,19,29,12,12,54,2,6,0.83,70,58,6,0,0,2,1
90,40,11,0,34,34,37,75,19,17,24,19,6,1,371,24,8,0,0,2,1
2,3,0,0,0,0,0,0,0,0,1,0,1,0,139,2,0,0,0,2,1
